date,account,env,service,region,usage_qty,unit,unblended_cost,avg_cpu,p95_cpu,tag_team
2024-01-09,acct-prod-1,prod,EC2,us-west-2,2245.780571342028,Hrs,225.5,0.21,0.33,TeamA
2024-01-09,acct-prod-1,prod,RDS,us-east-1,270.5441993295068,Hrs,84.09,0.68,0.77,TeamB
2024-01-09,acct-prod-1,prod,RDS,us-west-2,727.1354218336737,Hrs,110.91,0.71,0.9,TeamA
2024-01-09,acct-prod-1,prod,S3,us-east-1,265.03364840667155,GB,94.2,,,TeamB
2024-01-09,acct-prod-1,prod,S3,us-west-2,392.92952068822893,GB,88.32,,,TeamB
2024-01-09,acct-prod-1,prod,Lambda,us-east-1,249.9736390950052,GB,46.31,,,TeamA
2024-01-09,acct-prod-1,prod,Lambda,us-west-2,95.18184392703068,GB,42.43,,,TeamC
2024-01-09,acct-prod-1,dev,EC2,us-east-1,530.6869217342198,Hrs,237.46,0.64,0.81,TeamB
2024-01-09,acct-prod-1,dev,EC2,us-west-2,5013.013078049005,Hrs,1091.17,0.74,0.93,TeamB
2024-01-09,acct-prod-1,dev,RDS,us-east-1,1377.0702076916232,Hrs,472.23,0.27,0.41,TeamA
2024-01-09,acct-prod-1,dev,RDS,us-west-2,375.1918615041479,Hrs,86.43,0.51,0.63,TeamA
2024-01-09,acct-prod-1,dev,S3,us-east-1,184.81941719978144,GB,68.79,,,TeamB
2024-01-09,acct-prod-1,dev,S3,us-west-2,366.2706536791119,GB,79.36,,,TeamA
2024-01-09,acct-prod-1,dev,Lambda,us-east-1,95.25012437842626,GB,44.11,,,TeamC
2024-01-09,acct-prod-1,dev,Lambda,us-west-2,201.64878149692365,GB,39.69,,,TeamA
2024-01-09,acct-dev-1,prod,EC2,us-east-1,4967.090481985526,Hrs,914.64,0.34,0.51,TeamB
2024-01-09,acct-dev-1,prod,EC2,us-west-2,1377.1482607079706,Hrs,186.12,0.35,0.4,TeamB
2024-01-09,acct-dev-1,prod,RDS,us-east-1,293.1869742409179,Hrs,95.88,0.58,0.75,TeamB
2024-01-09,acct-dev-1,prod,RDS,us-west-2,169.879200935811,Hrs,81.65,0.19,0.37,TeamA
2024-01-09,acct-dev-1,prod,S3,us-east-1,296.85083731636666,GB,93.96,,,TeamB
2024-01-09,acct-dev-1,prod,S3,us-west-2,268.26790247702036,GB,93.93,,,TeamB
2024-01-09,acct-dev-1,prod,Lambda,us-east-1,114.72113684791923,GB,41.8,,,TeamB
2024-01-09,acct-dev-1,prod,Lambda,us-west-2,126.11316442239011,GB,45.08,,,TeamA
2024-01-09,acct-dev-1,dev,EC2,us-east-1,443.9763071841361,Hrs,173.12,0.52,0.66,TeamA
2024-01-09,acct-dev-1,dev,EC2,us-west-2,468.5316845322052,Hrs,229.74,0.34,0.41,TeamC
2024-01-09,acct-dev-1,dev,RDS,us-east-1,591.1628959857343,Hrs,97.35,0.11,0.26,TeamA
2024-01-09,acct-dev-1,dev,RDS,us-west-2,332.80555708838415,Hrs,119.85,0.24,0.39,TeamA
2024-01-09,acct-dev-1,dev,S3,us-east-1,177.42359224459145,GB,77.39,,,TeamA
2024-01-09,acct-dev-1,dev,S3,us-west-2,231.1476710713027,GB,91.78,,,TeamA
2024-01-09,acct-dev-1,dev,Lambda,us-east-1,75.81903832181236,GB,37.53,,,TeamB
2024-01-09,acct-dev-1,dev,Lambda,us-west-2,166.53890785638038,GB,45.87,,,TeamA
2024-01-10,acct-prod-1,prod,EC2,us-east-1,565.1642275925144,Hrs,191.64,0.66,0.8,TeamC
2024-01-10,acct-prod-1,prod,EC2,us-west-2,1125.4886511041495,Hrs,207.39,0.54,0.68,TeamC
2024-01-10,acct-prod-1,prod,RDS,us-east-1,341.1807342030377,Hrs,89.43,0.52,0.67,TeamB
2024-01-10,acct-prod-1,prod,RDS,us-west-2,269.05425579184913,Hrs,118.86,0.44,0.53,TeamA
2024-01-10,acct-prod-1,prod,S3,us-east-1,321.0993196136779,GB,78.25,,,TeamB
2024-01-10,acct-prod-1,prod,S3,us-west-2,298.17931173047407,GB,67.05,,,TeamB
2024-01-10,acct-prod-1,prod,Lambda,us-east-1,641.8645024948199,GB,217.9,,,TeamA
2024-01-10,acct-prod-1,prod,Lambda,us-west-2,78.92771551565708,GB,35.79,,,TeamB
2024-01-10,acct-prod-1,dev,EC2,us-east-1,739.2661546667215,Hrs,173.58,0.68,0.79,TeamC
2024-01-10,acct-prod-1,dev,EC2,us-west-2,967.9375412951579,Hrs,235.89,0.37,0.51,TeamC
2024-01-10,acct-prod-1,dev,RDS,us-east-1,243.45425615646428,Hrs,106.55,0.66,0.8,TeamC
2024-01-10,acct-prod-1,dev,RDS,us-west-2,900.1584713331872,Hrs,102.33,0.79,0.86,TeamA
2024-01-10,acct-prod-1,dev,S3,us-east-1,631.3415647863296,GB,93.97,,,TeamB
2024-01-10,acct-prod-1,dev,S3,us-west-2,493.62132343732543,GB,69.76,,,TeamC
2024-01-10,acct-prod-1,dev,Lambda,us-east-1,66.03665303463848,GB,32.67,,,TeamC
2024-01-10,acct-prod-1,dev,Lambda,us-west-2,90.19885375016531,GB,32.08,,,TeamA
2024-01-10,acct-dev-1,prod,EC2,us-east-1,668.656673649435,Hrs,206.41,0.34,0.47,TeamC
2024-01-10,acct-dev-1,prod,EC2,us-west-2,425.2675175005397,Hrs,162.4,0.24,0.39,TeamB
2024-01-10,acct-dev-1,prod,RDS,us-east-1,538.7848061378621,Hrs,87.53,0.26,0.46,TeamC
2024-01-10,acct-dev-1,prod,RDS,us-west-2,225.3971121666123,Hrs,107.71,0.58,0.7,TeamA
2024-01-10,acct-dev-1,prod,S3,us-east-1,222.35235106523726,GB,90.59,,,TeamC
2024-01-10,acct-dev-1,prod,S3,us-west-2,253.0734031908862,GB,93.79,,,TeamC
2024-01-10,acct-dev-1,prod,Lambda,us-east-1,128.2864430070286,GB,47.05,,,TeamA
2024-01-10,acct-dev-1,prod,Lambda,us-west-2,67.44260886068292,GB,33.71,,,TeamB
2024-01-10,acct-dev-1,dev,EC2,us-east-1,372.8854961138314,Hrs,185.45,0.63,0.69,TeamC
2024-01-10,acct-dev-1,dev,EC2,us-west-2,837.2665981939631,Hrs,219.08,0.33,0.48,TeamB
2024-01-10,acct-dev-1,dev,RDS,us-east-1,511.5298941491302,Hrs,116.06,0.71,0.81,TeamB
2024-01-10,acct-dev-1,dev,RDS,us-west-2,1640.1968393037394,Hrs,404.45,0.38,0.53,TeamA
2024-01-10,acct-dev-1,dev,S3,us-east-1,314.31195616410724,GB,78.36,,,TeamB
2024-01-10,acct-dev-1,dev,S3,us-west-2,180.62879777158543,GB,66.34,,,TeamB
2024-01-10,acct-dev-1,dev,Lambda,us-east-1,139.29686329033908,GB,44.15,,,TeamB
2024-01-10,acct-dev-1,dev,Lambda,us-west-2,167.72539444811676,GB,39.67,,,TeamA
2024-01-11,acct-prod-1,prod,EC2,us-east-1,612.2549731153441,Hrs,191.91,0.53,0.69,TeamB
2024-01-11,acct-prod-1,prod,EC2,us-west-2,712.3325071943847,Hrs,219.75,0.68,0.79,TeamC
2024-01-11,acct-prod-1,prod,RDS,us-east-1,228.94839283816728,Hrs,82.85,0.37,0.45,TeamA
2024-01-11,acct-prod-1,prod,RDS,us-west-2,319.56963395903256,Hrs,94.06,0.28,0.37,TeamC
2024-01-11,acct-prod-1,prod,S3,us-east-1,282.0549156498067,GB,93.75,,,TeamB
2024-01-11,acct-prod-1,prod,S3,us-west-2,399.5735028850049,GB,83.53,,,TeamB
2024-01-11,acct-prod-1,prod,Lambda,us-east-1,91.15435105454425,GB,33.95,,,TeamB
2024-01-11,acct-prod-1,prod,Lambda,us-west-2,205.38364726953722,GB,44.8,,,TeamA
2024-01-11,acct-prod-1,dev,EC2,us-east-1,423.3251438387059,Hrs,205.38,0.44,0.61,TeamA
2024-01-11,acct-prod-1,dev,EC2,us-west-2,1310.2297665768142,Hrs,189.88,0.1,0.25,TeamA
2024-01-11,acct-prod-1,dev,RDS,us-east-1,624.2265282999982,Hrs,115.37,0.53,0.64,TeamA
2024-01-11,acct-prod-1,dev,RDS,us-west-2,360.2476573814607,Hrs,116.24,0.28,0.37,TeamC
2024-01-11,acct-prod-1,dev,S3,us-east-1,215.27842164426988,GB,91.24,,,TeamC
2024-01-11,acct-prod-1,dev,S3,us-west-2,250.90440177641213,GB,83.96,,,TeamC
2024-01-11,acct-prod-1,dev,Lambda,us-east-1,123.6829673625789,GB,35.76,,,TeamA
2024-01-11,acct-prod-1,dev,Lambda,us-west-2,93.98123390618173,GB,33.53,,,TeamC
2024-01-11,acct-dev-1,prod,EC2,us-east-1,794.7179239963035,Hrs,203.74,0.52,0.64,TeamB
2024-01-11,acct-dev-1,prod,EC2,us-west-2,491.3456310288848,Hrs,181.96,0.41,0.53,TeamA
2024-01-11,acct-dev-1,prod,RDS,us-east-1,711.5424905614988,Hrs,107.7,0.17,0.33,TeamB
2024-01-11,acct-dev-1,prod,RDS,us-west-2,564.2941315411945,Hrs,116.22,0.55,0.69,TeamA
2024-01-11,acct-dev-1,prod,S3,us-east-1,307.22456183207606,GB,74.35,,,TeamA
2024-01-11,acct-dev-1,prod,S3,us-west-2,191.863221460369,GB,80.61,,,TeamC
2024-01-11,acct-dev-1,prod,Lambda,us-east-1,125.30283147247121,GB,42.24,,,TeamC
2024-01-11,acct-dev-1,prod,Lambda,us-west-2,173.78727100667223,GB,40.53,,,TeamB
2024-01-11,acct-dev-1,dev,EC2,us-east-1,669.665733103442,Hrs,164.19,0.8,0.91,TeamB
2024-01-11,acct-dev-1,dev,EC2,us-west-2,1204.9278576225506,Hrs,204.98,0.58,0.66,TeamB
2024-01-11,acct-dev-1,dev,RDS,us-east-1,208.3833100883176,Hrs,83.87,0.34,0.49,TeamC
2024-01-11,acct-dev-1,dev,RDS,us-west-2,450.8094978437445,Hrs,117.09,0.21,0.41,TeamA
2024-01-11,acct-dev-1,dev,S3,us-east-1,260.2637230354848,GB,90.95,,,TeamB
2024-01-11,acct-dev-1,dev,S3,us-west-2,259.7969586639997,GB,89.21,,,TeamB
2024-01-11,acct-dev-1,dev,Lambda,us-east-1,234.9310188126095,GB,34.55,,,TeamC
2024-01-11,acct-dev-1,dev,Lambda,us-west-2,268.1073521172079,GB,36.21,,,TeamC
2024-01-12,acct-prod-1,prod,EC2,us-east-1,416.45759487712223,Hrs,179.12,0.3,0.49,TeamB
2024-01-12,acct-prod-1,prod,EC2,us-west-2,673.5749431578704,Hrs,201.25,0.79,0.97,TeamB
2024-01-12,acct-prod-1,prod,RDS,us-east-1,316.7088378734286,Hrs,100.05,0.54,0.69,TeamB
2024-01-12,acct-prod-1,prod,RDS,us-west-2,275.76661124373834,Hrs,114.72,0.31,0.38,TeamA
2024-01-12,acct-prod-1,prod,S3,us-east-1,341.69462375064086,GB,64.73,,,TeamB
2024-01-12,acct-prod-1,prod,S3,us-west-2,221.9609605437575,GB,95.22,,,TeamA
2024-01-12,acct-prod-1,prod,Lambda,us-east-1,115.80749936715033,GB,39.67,,,TeamA
2024-01-12,acct-prod-1,prod,Lambda,us-west-2,245.38756793914857,GB,41.7,,,TeamC
2024-01-12,acct-prod-1,dev,EC2,us-east-1,644.4996918058473,Hrs,236.22,0.19,0.31,TeamA
2024-01-12,acct-prod-1,dev,EC2,us-west-2,434.88847282880033,Hrs,178.6,0.19,0.32,TeamC
2024-01-12,acct-prod-1,dev,RDS,us-east-1,704.6361288420478,Hrs,100.25,0.55,0.63,TeamB
2024-01-12,acct-prod-1,dev,RDS,us-west-2,408.9101788419527,Hrs,104.1,0.5,0.57,TeamA
2024-01-12,acct-prod-1,dev,S3,us-east-1,534.969145248851,GB,65.86,,,TeamC
2024-01-12,acct-prod-1,dev,S3,us-west-2,608.5269552375561,GB,95.48,,,TeamA
2024-01-12,acct-prod-1,dev,Lambda,us-east-1,260.2070774865842,GB,44.52,,,TeamA
2024-01-12,acct-prod-1,dev,Lambda,us-west-2,94.34181386721893,GB,40.15,,,TeamC
2024-01-12,acct-dev-1,prod,EC2,us-east-1,490.3929746043952,Hrs,177.66,0.69,0.85,TeamA
2024-01-12,acct-dev-1,prod,EC2,us-west-2,1298.4516701233097,Hrs,230.93,0.36,0.47,TeamB
2024-01-12,acct-dev-1,prod,RDS,us-east-1,179.34150568120023,Hrs,87.08,0.27,0.34,TeamA
2024-01-12,acct-dev-1,prod,RDS,us-west-2,199.8626760965556,Hrs,80.77,0.2,0.33,TeamA
2024-01-12,acct-dev-1,prod,S3,us-east-1,211.39575116248744,GB,74.35,,,TeamA
2024-01-12,acct-dev-1,prod,S3,us-west-2,303.74973315590654,GB,89.65,,,TeamC
2024-01-12,acct-dev-1,prod,Lambda,us-east-1,120.95282667805695,GB,36.25,,,TeamC
2024-01-12,acct-dev-1,prod,Lambda,us-west-2,77.12619172995353,GB,34.39,,,TeamB
2024-01-12,acct-dev-1,dev,EC2,us-east-1,768.3814631199641,Hrs,198.08,0.42,0.59,TeamA
2024-01-12,acct-dev-1,dev,EC2,us-west-2,469.49784106335295,Hrs,170.65,0.76,0.93,TeamA
2024-01-12,acct-dev-1,dev,RDS,us-east-1,453.1019788783395,Hrs,91.17,0.65,0.82,TeamC
2024-01-12,acct-dev-1,dev,RDS,us-west-2,299.92611405250284,Hrs,106.37,0.53,0.59,TeamA
2024-01-12,acct-dev-1,dev,S3,us-east-1,225.67380361084867,GB,68.81,,,TeamA
2024-01-12,acct-dev-1,dev,S3,us-west-2,164.4501828320751,GB,65.53,,,TeamA
2024-01-12,acct-dev-1,dev,Lambda,us-east-1,316.2178306736222,GB,33.15,,,TeamA
2024-01-12,acct-dev-1,dev,Lambda,us-west-2,140.9419247551019,GB,40.14,,,TeamC
2024-01-13,acct-prod-1,prod,EC2,us-east-1,574.7005853847644,Hrs,237.66,0.35,0.46,TeamA
2024-01-13,acct-prod-1,prod,EC2,us-west-2,1033.0341396029007,Hrs,212.82,0.11,0.18,TeamA
2024-01-13,acct-prod-1,prod,RDS,us-east-1,262.4374512916162,Hrs,91.82,0.37,0.45,TeamA
2024-01-13,acct-prod-1,prod,RDS,us-west-2,706.4629795990049,Hrs,90.22,0.77,0.89,TeamC
2024-01-13,acct-prod-1,prod,S3,us-east-1,437.48979619700947,GB,94.99,,,TeamB
2024-01-13,acct-prod-1,prod,S3,us-west-2,208.55237016776488,GB,83.26,,,TeamB
2024-01-13,acct-prod-1,prod,Lambda,us-east-1,72.25618533425087,GB,34.05,,,TeamC
2024-01-13,acct-prod-1,prod,Lambda,us-west-2,104.73854781202469,GB,33.52,,,TeamB
2024-01-13,acct-prod-1,dev,EC2,us-east-1,1065.0003635621297,Hrs,209.04,0.19,0.26,TeamB
2024-01-13,acct-prod-1,dev,EC2,us-west-2,436.8558491071562,Hrs,161.02,0.32,0.5,TeamA
2024-01-13,acct-prod-1,dev,RDS,us-east-1,540.058245524752,Hrs,101.76,0.78,0.95,TeamB
2024-01-13,acct-prod-1,dev,RDS,us-west-2,649.5696230144611,Hrs,111.06,0.48,0.68,TeamB
2024-01-13,acct-prod-1,dev,S3,us-east-1,567.587833859027,GB,81.27,,,TeamA
2024-01-13,acct-prod-1,dev,S3,us-west-2,470.49200655988875,GB,87.23,,,TeamC
2024-01-13,acct-prod-1,dev,Lambda,us-east-1,129.67276346521174,GB,34.41,,,TeamA
2024-01-13,acct-prod-1,dev,Lambda,us-west-2,189.23240010776644,GB,41.45,,,TeamC
2024-01-13,acct-dev-1,prod,EC2,us-east-1,520.2224771072342,Hrs,172.13,0.71,0.83,TeamB
2024-01-13,acct-dev-1,prod,EC2,us-west-2,515.8840805558992,Hrs,204.64,0.72,0.81,TeamC
2024-01-13,acct-dev-1,prod,RDS,us-east-1,528.9219904125199,Hrs,96.06,0.49,0.65,TeamC
2024-01-13,acct-dev-1,prod,RDS,us-west-2,418.22260179501325,Hrs,104.6,0.48,0.61,TeamB
2024-01-13,acct-dev-1,prod,S3,us-east-1,221.82561708049136,GB,88.35,,,TeamB
2024-01-13,acct-dev-1,prod,S3,us-west-2,236.93306368302714,GB,87.99,,,TeamC
2024-01-13,acct-dev-1,prod,Lambda,us-east-1,151.1585434336356,GB,45.47,,,TeamB
2024-01-13,acct-dev-1,prod,Lambda,us-west-2,97.45418518058437,GB,37.89,,,TeamB
2024-01-13,acct-dev-1,dev,EC2,us-east-1,782.6618968266597,Hrs,207.44,0.59,0.64,TeamB
2024-01-13,acct-dev-1,dev,EC2,us-west-2,679.6220309868904,Hrs,173.35,0.38,0.56,TeamA
2024-01-13,acct-dev-1,dev,RDS,us-east-1,318.3586915707107,Hrs,105.69,0.49,0.63,TeamB
2024-01-13,acct-dev-1,dev,RDS,us-west-2,291.80430359515054,Hrs,99.46,0.12,0.21,TeamC
2024-01-13,acct-dev-1,dev,S3,us-east-1,284.4124683598348,GB,66.47,,,TeamB
2024-01-13,acct-dev-1,dev,S3,us-west-2,221.88701560671726,GB,95.42,,,TeamC
2024-01-13,acct-dev-1,dev,Lambda,us-east-1,168.8156057109182,GB,39.04,,,TeamC
2024-01-13,acct-dev-1,dev,Lambda,us-west-2,286.15110621553106,GB,35.77,,,TeamC
2024-01-14,acct-prod-1,prod,EC2,us-east-1,1007.0511239617218,Hrs,221.33,0.22,0.37,TeamC
2024-01-14,acct-prod-1,prod,EC2,us-west-2,388.75605581757185,Hrs,169.47,0.37,0.5,TeamA
2024-01-14,acct-prod-1,prod,RDS,us-east-1,373.72695706790853,Hrs,87.38,0.12,0.17,TeamB
2024-01-14,acct-prod-1,prod,RDS,us-west-2,219.26432573409997,Hrs,103.46,0.65,0.71,TeamC
2024-01-14,acct-prod-1,prod,S3,us-east-1,178.0076654207064,GB,77.75,,,TeamA
2024-01-14,acct-prod-1,prod,S3,us-west-2,167.15537071156064,GB,79.39,,,TeamB
2024-01-14,acct-prod-1,prod,Lambda,us-east-1,91.2086056017048,GB,42.1,,,TeamC
2024-01-14,acct-prod-1,prod,Lambda,us-west-2,95.98502215131441,GB,38.99,,,TeamB
2024-01-14,acct-prod-1,dev,EC2,us-east-1,685.9124957301055,Hrs,178.02,0.75,0.87,TeamA
2024-01-14,acct-prod-1,dev,EC2,us-west-2,777.530351540068,Hrs,165.52,0.28,0.37,TeamB
2024-01-14,acct-prod-1,dev,RDS,us-east-1,222.86012207518857,Hrs,89.98,0.41,0.58,TeamA
2024-01-14,acct-prod-1,dev,RDS,us-west-2,795.6327221923374,Hrs,99.5,0.73,0.81,TeamB
2024-01-14,acct-prod-1,dev,S3,us-east-1,167.7526999295404,GB,77.16,,,TeamB
2024-01-14,acct-prod-1,dev,S3,us-west-2,578.314068036923,GB,87.44,,,TeamC
2024-01-14,acct-prod-1,dev,Lambda,us-east-1,92.25856516202413,GB,38.3,,,TeamB
2024-01-14,acct-prod-1,dev,Lambda,us-west-2,215.64927078983015,GB,43.69,,,TeamC
2024-01-14,acct-dev-1,prod,EC2,us-east-1,926.5091428813968,Hrs,218.01,0.32,0.51,TeamA
2024-01-14,acct-dev-1,prod,EC2,us-west-2,450.10254657124193,Hrs,174.64,0.39,0.46,TeamB
2024-01-14,acct-dev-1,prod,RDS,us-east-1,702.1494940502528,Hrs,102.45,0.7,0.86,TeamA
2024-01-14,acct-dev-1,prod,RDS,us-west-2,323.52525994023785,Hrs,111.67,0.26,0.44,TeamB
2024-01-14,acct-dev-1,prod,S3,us-east-1,157.51440232687798,GB,69.3,,,TeamB
2024-01-14,acct-dev-1,prod,S3,us-west-2,236.29106925305456,GB,67.12,,,TeamC
2024-01-14,acct-dev-1,prod,Lambda,us-east-1,133.53038830812494,GB,40.73,,,TeamC
2024-01-14,acct-dev-1,prod,Lambda,us-west-2,94.92585597414816,GB,39.35,,,TeamC
2024-01-14,acct-dev-1,dev,EC2,us-east-1,569.6280138094048,Hrs,229.77,0.63,0.68,TeamA
2024-01-14,acct-dev-1,dev,EC2,us-west-2,1052.2905571414642,Hrs,212.77,0.76,0.9,TeamB
2024-01-14,acct-dev-1,dev,RDS,us-east-1,743.2708241684214,Hrs,102.32,0.34,0.43,TeamB
2024-01-14,acct-dev-1,dev,RDS,us-west-2,275.4595623592501,Hrs,99.91,0.68,0.78,TeamC
2024-01-14,acct-dev-1,dev,S3,us-east-1,447.1613365950366,GB,78.11,,,TeamA
2024-01-14,acct-dev-1,dev,S3,us-west-2,196.7789702794707,GB,82.48,,,TeamC
2024-01-14,acct-dev-1,dev,Lambda,us-east-1,114.0414350109955,GB,35.13,,,TeamB
2024-01-14,acct-dev-1,dev,Lambda,us-west-2,100.91451163960527,GB,44.69,,,TeamC
2024-01-15,acct-prod-1,prod,EC2,us-east-1,765.3872575237846,Hrs,231.77,0.52,0.57,TeamA
2024-01-15,acct-prod-1,prod,EC2,us-west-2,970.4615225633024,Hrs,218.61,0.66,0.85,TeamC
2024-01-15,acct-prod-1,prod,RDS,us-east-1,381.67247292503686,Hrs,115.3,0.78,0.89,TeamC
2024-01-15,acct-prod-1,prod,RDS,us-west-2,370.4000732160918,Hrs,84.9,0.8,0.99,TeamC
2024-01-15,acct-prod-1,prod,S3,us-east-1,1041.1805968662427,GB,323.77,,,TeamA
2024-01-15,acct-prod-1,prod,S3,us-west-2,359.0253365624448,GB,90.33,,,TeamC
2024-01-15,acct-prod-1,prod,Lambda,us-east-1,81.84404072294055,GB,35.0,,,TeamB
2024-01-15,acct-prod-1,prod,Lambda,us-west-2,68.19504563156744,GB,33.77,,,TeamB
2024-01-15,acct-prod-1,dev,EC2,us-east-1,928.4781015949901,Hrs,225.73,0.45,0.62,TeamB
2024-01-15,acct-prod-1,dev,EC2,us-west-2,404.05308722092053,Hrs,173.9,0.17,0.26,TeamB
2024-01-15,acct-prod-1,dev,RDS,us-east-1,235.07003416835434,Hrs,93.92,0.56,0.7,TeamB
2024-01-15,acct-prod-1,dev,RDS,us-west-2,250.340649188041,Hrs,109.52,0.28,0.33,TeamA
2024-01-15,acct-prod-1,dev,S3,us-east-1,228.6531948700936,GB,85.64,,,TeamC
2024-01-15,acct-prod-1,dev,S3,us-west-2,364.62273459360017,GB,69.6,,,TeamC
2024-01-15,acct-prod-1,dev,Lambda,us-east-1,96.56409273708617,GB,36.47,,,TeamA
2024-01-15,acct-prod-1,dev,Lambda,us-west-2,278.240786208828,GB,35.45,,,TeamA
2024-01-15,acct-dev-1,prod,EC2,us-east-1,387.7702699630361,Hrs,184.32,0.71,0.87,TeamC
2024-01-15,acct-dev-1,prod,EC2,us-west-2,457.1860098043579,Hrs,164.73,0.71,0.76,TeamC
2024-01-15,acct-dev-1,prod,RDS,us-east-1,297.17250502928425,Hrs,84.44,0.71,0.84,TeamC
2024-01-15,acct-dev-1,prod,RDS,us-west-2,330.93679899513296,Hrs,96.51,0.11,0.23,TeamB
2024-01-15,acct-dev-1,prod,S3,us-east-1,210.62649637981855,GB,93.38,,,TeamC
2024-01-15,acct-dev-1,prod,S3,us-west-2,250.51959766242103,GB,95.13,,,TeamA
2024-01-15,acct-dev-1,prod,Lambda,us-east-1,213.63169044392913,GB,47.4,,,TeamC
2024-01-15,acct-dev-1,prod,Lambda,us-west-2,144.7569670939802,GB,40.52,,,TeamB
2024-01-15,acct-dev-1,dev,EC2,us-east-1,826.0985902319655,Hrs,169.62,0.13,0.27,TeamA
2024-01-15,acct-dev-1,dev,EC2,us-west-2,1185.9036201793397,Hrs,225.96,0.61,0.75,TeamC
2024-01-15,acct-dev-1,dev,RDS,us-east-1,316.28679263079033,Hrs,116.12,0.52,0.7,TeamC
2024-01-15,acct-dev-1,dev,RDS,us-west-2,241.3427286448874,Hrs,105.05,0.3,0.41,TeamC
2024-01-15,acct-dev-1,dev,S3,us-east-1,310.6310718935971,GB,95.85,,,TeamA
2024-01-15,acct-dev-1,dev,S3,us-west-2,244.0286717805359,GB,72.07,,,TeamA
2024-01-15,acct-dev-1,dev,Lambda,us-east-1,91.11647893270491,GB,33.5,,,TeamA
2024-01-15,acct-dev-1,dev,Lambda,us-west-2,300.1631458091834,GB,33.03,,,TeamC
2024-01-16,acct-prod-1,prod,EC2,us-east-1,710.0326467811534,Hrs,194.43,0.64,0.78,TeamB
2024-01-16,acct-prod-1,prod,EC2,us-west-2,361.3737821363244,Hrs,173.19,0.41,0.58,TeamC
2024-01-16,acct-prod-1,prod,RDS,us-east-1,631.6422369738358,Hrs,89.5,0.37,0.49,TeamB
2024-01-16,acct-prod-1,prod,RDS,us-west-2,313.0010536631249,Hrs,90.51,0.79,0.88,TeamB
2024-01-16,acct-prod-1,prod,S3,us-east-1,270.77509148941317,GB,66.27,,,TeamB
2024-01-16,acct-prod-1,prod,S3,us-west-2,310.64437168821235,GB,65.46,,,TeamA
2024-01-16,acct-prod-1,prod,Lambda,us-east-1,112.33971284090426,GB,39.21,,,TeamB
2024-01-16,acct-prod-1,prod,Lambda,us-west-2,228.51837813182635,GB,41.77,,,TeamA
2024-01-16,acct-prod-1,dev,EC2,us-east-1,1694.1797276043885,Hrs,202.96,0.68,0.86,TeamA
2024-01-16,acct-prod-1,dev,EC2,us-west-2,569.0321778897531,Hrs,187.11,0.46,0.55,TeamB
2024-01-16,acct-prod-1,dev,RDS,us-east-1,426.1097472212044,Hrs,91.11,0.67,0.8,TeamC
2024-01-16,acct-prod-1,dev,RDS,us-west-2,337.22324935861445,Hrs,100.3,0.59,0.79,TeamA
2024-01-16,acct-prod-1,dev,S3,us-east-1,366.25138510908386,GB,93.74,,,TeamC
2024-01-16,acct-prod-1,dev,S3,us-west-2,200.07796118555083,GB,77.15,,,TeamA
2024-01-16,acct-prod-1,dev,Lambda,us-east-1,76.65582585614578,GB,36.95,,,TeamB
2024-01-16,acct-prod-1,dev,Lambda,us-west-2,431.7892844192262,GB,43.54,,,TeamB
2024-01-16,acct-dev-1,prod,EC2,us-east-1,528.840300691447,Hrs,180.61,0.58,0.65,TeamB
2024-01-16,acct-dev-1,prod,EC2,us-west-2,1636.2718670971879,Hrs,224.03,0.52,0.65,TeamA
2024-01-16,acct-dev-1,prod,RDS,us-east-1,342.4447708564379,Hrs,82.84,0.76,0.91,TeamA
2024-01-16,acct-dev-1,prod,RDS,us-west-2,311.8267682016524,Hrs,105.86,0.45,0.52,TeamA
2024-01-16,acct-dev-1,prod,S3,us-east-1,214.59102620407293,GB,83.6,,,TeamC
2024-01-16,acct-dev-1,prod,S3,us-west-2,203.22047859646418,GB,87.71,,,TeamB
2024-01-16,acct-dev-1,prod,Lambda,us-east-1,670.671163562001,GB,146.22,,,TeamA
2024-01-16,acct-dev-1,prod,Lambda,us-west-2,71.86725797019635,GB,33.35,,,TeamB
2024-01-16,acct-dev-1,dev,EC2,us-east-1,522.6126787509071,Hrs,204.69,0.56,0.73,TeamB
2024-01-16,acct-dev-1,dev,EC2,us-west-2,1740.9729892946136,Hrs,228.15,0.48,0.66,TeamB
2024-01-16,acct-dev-1,dev,RDS,us-east-1,228.12089494491548,Hrs,97.86,0.7,0.89,TeamC
2024-01-16,acct-dev-1,dev,RDS,us-west-2,800.1509641113072,Hrs,83.95,0.36,0.41,TeamA
2024-01-16,acct-dev-1,dev,S3,us-east-1,486.1675324953814,GB,80.83,,,TeamC
2024-01-16,acct-dev-1,dev,S3,us-west-2,287.65567221539783,GB,68.56,,,TeamC
2024-01-16,acct-dev-1,dev,Lambda,us-east-1,91.34930510581759,GB,32.41,,,TeamC
2024-01-16,acct-dev-1,dev,Lambda,us-west-2,112.80879292626211,GB,38.17,,,TeamA
2024-01-17,acct-prod-1,prod,EC2,us-east-1,871.1838461438192,Hrs,214.17,0.25,0.45,TeamA
2024-01-17,acct-prod-1,prod,EC2,us-west-2,344.5524835112744,Hrs,168.42,0.26,0.46,TeamC
2024-01-17,acct-prod-1,prod,RDS,us-east-1,1025.6257104410358,Hrs,118.56,0.12,0.23,TeamB
